Schuljahr,Amtlicher Gemeindeschlüssel,Verwaltungsbezirk,Schulformschlüssel,Schulform,Schulnummer,Kurzbezeichnung der Schule,Amtliche Bezeichnung 1,Amtliche Bezeichnung 2,Amtliche Bezeichnung 3,Rechtsstatus,Straße und Hausnummer,Postleitzahl,Ort,Homepage,Amtlicher Gemeinde-schlüssel,"Verwaltungsbezirk
(Haupt- und Nebensitz der Schule)",Art der Adresse,Anzahl,Sozialindex
2024/25,5911000.0,Krfr. Stadt Bochum,10,Realschule,162656,"Bochum, RS Annette-von-Droste-Hülshoff",Annette-von-Droste-Hülshoff-Schule,Städtische Realschule,für Jungen und Mädchen,Öffentlich,Lohring 22,44789.0,Bochum,http://www.annetteschule-bochum.de/,5911000.0,Krfr. Stadt Bochum,Hauptsitz,680,5
2024/25,5911000.0,Krfr. Stadt Bochum,10,Realschule,162681,"Bochum, RS Hans-Böckler",Hans-Böckler-Schule,Städtische Realschule,für Jungen und Mädchen,Öffentlich,Querenburger Str. 35,44789.0,Bochum,http://www.hansibo.de,5911000.0,Krfr. Stadt Bochum,Hauptsitz,580,5
2024/25,5911000.0,Krfr. Stadt Bochum,10,Realschule,162711,"Bochum, RS Anne-Frank-Realschule",Anne-Frank-Realschule Bochum,-Ganztagsschule im Schulzentrum Nord-,,Öffentlich,Heinrichstr. 2,44805.0,Bochum,https://www.afrs-bochum.de/,5911000.0,Krfr. Stadt Bochum,Hauptsitz,710,4
2024/25,5911000.0,Krfr. Stadt Bochum,10,Realschule,163077,"Bochum, RS Pestalozzi m. bilingual.Zweig",Pestalozzi-Schule,Ganztagsrealschule der Stadt Bochum,m. bilingualem Zweig-Sportschule NRW,Öffentlich,Graf-Adolf-Str. 40,44866.0,Bochum,http://www.prs-wat.de,5911000.0,Krfr. Stadt Bochum,Hauptsitz,705,4
2024/25,5911000.0,Krfr. Stadt Bochum,10,Realschule,163089,"Bochum, RS Höntrop",Realschule Höntrop,der Stadt Bochum,,Öffentlich,Höntroper Str. 99,44869.0,Bochum,https://www.rsh-bo.de/,5911000.0,Krfr. Stadt Bochum,Hauptsitz,730,6
2024/25,5911000.0,Krfr. Stadt Bochum,14,Sekundarschule,197105,"Bochum, SK Nelson-Mandela-Schule",Nelson-Mandela-Schule,Sekundarschule,,Öffentlich,Stiftstr. 25-29,44892.0,Bochum,http://nms-bo.de,5911000.0,Krfr. Stadt Bochum,Hauptsitz,420,6
2024/25,5911000.0,Krfr. Stadt Bochum,14,Sekundarschule,197117,"Bochum, SK Rupert-Neudeck-Schule",Rupert-Neudeck-Schule,Sekundarschule,,Öffentlich,Dr.-C.-Otto-Str. 88,44879.0,Bochum,https://www.rupert-neudeck-schule.de,5911000.0,Krfr. Stadt Bochum,Hauptsitz,335,5
2024/25,5911000.0,Krfr. Stadt Bochum,15,Gesamtschule,100048,"Bochum, GE Bochum-Mitte",Gesamtschule Bochum-Mitte,,,Öffentlich,Feldsieper Str. 94,44809.0,Bochum,https://www.gebomi.de/,5911000.0,Krfr. Stadt Bochum,Hauptsitz,370,8
2024/25,5911000.0,Krfr. Stadt Bochum,15,Gesamtschule,164239,"Bochum, GE Erich Kästner",Erich Kästner-Schule,Städt. Gesamtschule,- Sekundarstufen I und II -,Öffentlich,Markstr. 189,44799.0,Bochum,http://eks-bochum.org,5911000.0,Krfr. Stadt Bochum,Hauptsitz,1345,4
2024/25,5911000.0,Krfr. Stadt Bochum,15,Gesamtschule,188311,"Bochum, GE Heinrich-Böll-Schule",Heinrich-Böll-Schule,Städt. Gesamtschule,- Sekundarstufen I und II -,Öffentlich,Agnesstr. 33,44791.0,Bochum,http://www.heinrich-boell-gesamtschule.de,5911000.0,Krfr. Stadt Bochum,Hauptsitz,1325,5
2024/25,5911000.0,Krfr. Stadt Bochum,15,Gesamtschule,189510,"Bochum, GE Freie Schule",Freie Schule Bochum,Priv. Gesamtschule besonderer Prägung,Primar- und Sekundarstufe I  (GE),Privat,Wiemelhauser Str. 270,44799.0,Bochum,https://freieschule-bochum.de/,5911000.0,Krfr. Stadt Bochum,Hauptsitz,125,
2024/25,5911000.0,Krfr. Stadt Bochum,15,Gesamtschule,189935,"Bochum, GE Willy-Brandt",Willy-Brandt-Gesamtschule,Städt. Gesamtschule,- Sekundarstufen I und II -,Öffentlich,Deutsches Reich 58,44894.0,Bochum,https://www.wbg-bochum.de/,5911000.0,Krfr. Stadt Bochum,Nebensitz,290,7
2024/25,5911000.0,Krfr. Stadt Bochum,15,Gesamtschule,189947,"Bochum, GE Maria Sibylla Merian Schule",Maria Sibylla Merian Schule,Städt. Gesamtschule,- Sekundarstufen I und II -,Öffentlich,Lohackerstr. 15,44867.0,Bochum,https://msm-bochum.de/,5911000.0,Krfr. Stadt Bochum,Hauptsitz,1255,6
2024/25,5911000.0,Krfr. Stadt Bochum,15,Gesamtschule,191103,"Bochum, GE Matthias-Claudius-Schule",Matthias-Claudius-Schule,Priv. Evangelische Gesamtschule,Ersatzschule - Sekundarstufen I u. II -,Privat,Weitmarer Str. 115a,44795.0,Bochum,http://www.mcs-bochum.de,5911000.0,Krfr. Stadt Bochum,Hauptsitz,855,
2024/25,5911000.0,Krfr. Stadt Bochum,15,Gesamtschule,199205,"Bochum, GE Carolinengesamtschule",Carolinengesamtschule Bochum,Sek. I u. II in freier Trägerschaft,der Schul- und Bildungswerkstatt gGmbH,Privat,Springorumallee 1,44795.0,Bochum,http://www.carolinenschule.de,5911000.0,Krfr. Stadt Bochum,Hauptsitz,75,
2024/25,5911000.0,Krfr. Stadt Bochum,17,Freie Waldorfschule,164227,"Bochum, FW Rudolf-Steiner-Schule",Rudolf Steiner Schule Bochum m. Förder-,schule mit den FSP Lernen u. Emotionale,"u.soziale Entw.,Trägerv.Rud.Steiner e.V.",Privat,Hauptstr. 238-246,44892.0,Bochum,http://www.rssbochum.de,5911000.0,Krfr. Stadt Bochum,Hauptsitz,945,
2024/25,5911000.0,Krfr. Stadt Bochum,17,Freie Waldorfschule,184408,"Bochum, FW Christopherus-Schule",Christopherus-Schule-Bochum f. Seelen-,"pflegebedürftige, Waldorf Förderschule",m.d. Förderschwerp. Geistige Entwicklung,Privat,Gerther Str. 31,44805.0,Bochum,https://www.christopherus-haus.de/schulen/schule-bochum,5911000.0,Krfr. Stadt Bochum,Hauptsitz,110,
2024/25,5911000.0,Krfr. Stadt Bochum,17,Freie Waldorfschule,187409,"Bochum, FW Widar Schule",Widar Schule,Freie Waldorfschule,Priv.Schule eig.Art f.Jungen u.Mädchen,Privat,Höntroper Str. 95,44869.0,Bochum,http://www.widarschule.de,5911000.0,Krfr. Stadt Bochum,Hauptsitz,395,
2024/25,5911000.0,Krfr. Stadt Bochum,20,Gymnasium,100121,"Bochum, Gym Carolinenschule",Gymnasium Carolinenschule,Sekundarstufe I und II,der Schul- und Bildungswerkstatt Bochum,Privat,Springorumallee 1,44795.0,Bochum,http://www.carolinenschule.de,5911000.0,Krfr. Stadt Bochum,Hauptsitz,210,
2024/25,5911000.0,Krfr. Stadt Bochum,20,Gymnasium,169158,"Bochum, Gym Hildegardis-Gymnasium",Hildegardis-Gymnasium Bochum,,,Öffentlich,Klinikstr. 1,44791.0,Bochum,http://www.hildegardis-bochum.de,5911000.0,Krfr. Stadt Bochum,Hauptsitz,840,3
2024/25,5911000.0,Krfr. Stadt Bochum,20,Gymnasium,169160,"Bochum, Gym Graf-Engelbert-Gymnasium",Graf-Engelbert-Gymnasium Bochum,,,Öffentlich,Königsallee 77-79,44789.0,Bochum,http://www.graf-engelbert-gymnasium.de,5911000.0,Krfr. Stadt Bochum,Hauptsitz,900,2
2024/25,5911000.0,Krfr. Stadt Bochum,20,Gymnasium,169171,"Bochum, Gym Schiller",Schiller-Schule,Städt. Gymnasium,für Jungen und Mädchen,Öffentlich,Waldring 71,44789.0,Bochum,http://www.schiller-schule.de,5911000.0,Krfr. Stadt Bochum,Hauptsitz,960,1
2024/25,5911000.0,Krfr. Stadt Bochum,20,Gymnasium,169183,"Bochum, Gym Lessing-Gymnasium",Lessing-Gymnasium Bochum,,,Öffentlich,Ottilienstr. 12,44892.0,Bochum,http://www.lessing-schule.de,5911000.0,Krfr. Stadt Bochum,Hauptsitz,910,3
2024/25,5911000.0,Krfr. Stadt Bochum,20,Gymnasium,169213,"Bochum, Gym Goethe",Goethe-Schule,Städt. Gymnasium für Jungen und Mädchen,,Öffentlich,Goetheplatz 1,44791.0,Bochum,http://www.goethe-schule.de,5911000.0,Krfr. Stadt Bochum,Hauptsitz,860,3
2024/25,5911000.0,Krfr. Stadt Bochum,20,Gymnasium,169225,"Bochum, Gym Theodor-Körner",Theodor-Körner-Schule,Gymnasium der Stadt Bochum,,Öffentlich,Keilstr. 42-48,44879.0,Bochum,http://www.die-tks.de,5911000.0,Krfr. Stadt Bochum,Hauptsitz,925,1
2024/25,5911000.0,Krfr. Stadt Bochum,20,Gymnasium,169237,"Bochum, Gym Heinrich-v.-Kleist-Gymnasium",Heinrich-von-Kleist-Gymnasium Bochum,Ganztagsgymnasium im Schulzentrum Nord,,Öffentlich,Heinrichstr. 2,44805.0,Bochum,https://www.hvk-bo.de/hvk/,5911000.0,Krfr. Stadt Bochum,Hauptsitz,690,3
2024/25,5911000.0,Krfr. Stadt Bochum,20,Gymnasium,169699,"Bochum, Gym Märkisches Gymnasium",Märkisches Gymnasium Wattenscheid,Schule der Stadt Bochum,,Öffentlich,Saarlandstr. 44,44866.0,Bochum,http://www.maerkische-schule.de,5911000.0,Krfr. Stadt Bochum,Hauptsitz,865,4
2024/25,5911000.0,Krfr. Stadt Bochum,20,Gymnasium,169705,"Bochum, Gym Hellweg Europaschule",Hellweg-Gymnasium Bochum,Europaschule in NRW,,Öffentlich,Lohackerstr. 13,44867.0,Bochum,http://www.hellweg-schule.de,5911000.0,Krfr. Stadt Bochum,Hauptsitz,775,3
2024/25,5911000.0,Krfr. Stadt Bochum,20,Gymnasium,195947,"Bochum, Gym Neues Gymnasium",Neues Gymnasium Bochum,- Europaschule in NRW -,,Öffentlich,Querenburger Str. 45,44789.0,Bochum,http://www.neues-gymnasium-bochum.de,5911000.0,Krfr. Stadt Bochum,Hauptsitz,1165,2
2024/25,5911000.0,Krfr. Stadt Bochum,25,Weiterbildungskolleg,164045,"Bochum,WBK RS,Gym,KOL Ottil.-Schoenewald",Ottilie-Schoenewald-Weiterbildungskolleg,der Stadt Bochum,"Abendrealschule,Abendgymnasium u. Kolleg",Öffentlich,Wittener Str. 61,44789.0,Bochum,http://www.wbk-bo.de,5911000.0,Krfr. Stadt Bochum,Hauptsitz,570,
2024/25,5911000.0,Krfr. Stadt Bochum,30,Berufskolleg,100037,"Bochum, BK Matthias-Claudius-Schule",Matthias-Claudius-Schule Bochum,Priv. evang. Berufskolleg der Sek.II,d.Trägerver.Matthias-Claudius-Schule e.V,Privat,Weitmarer Str. 115b,44795.0,Bochum,https://gesamtschule.mcs-bochum.de/,5911000.0,Krfr. Stadt Bochum,Hauptsitz,30,
2024/25,5911000.0,Krfr. Stadt Bochum,30,Berufskolleg,173654,"Bochum,BK Europ.Bildungsz.Immobilienwirt","Berufskolleg im Europäischen Bildungs-,",Forschungs-u. Informationszentrum der,Immobilienwirt. -Gemeinnützige Stiftung-,Privat,Springorumallee 20,44795.0,Bochum,http://www.e-b-z.de/ebz-berufskolleg.html,5911000.0,Krfr. Stadt Bochum,Hauptsitz,1610,
2024/25,5911000.0,Krfr. Stadt Bochum,30,Berufskolleg,179670,"Bochum, BK Walter-Gropius-Berufskolleg",Walter-Gropius-Berufskolleg,Technische Schule der Stadt Bochum,Berufliches Gymnasium,Öffentlich,Am Hain 18,44787.0,Bochum,http://www.wg-bo.de,5911000.0,Krfr. Stadt Bochum,Nebensitz,70,
2024/25,5911000.0,Krfr. Stadt Bochum,30,Berufskolleg,179681,"Bochum, BK Alice-Salomon-Berufskolleg",Alice-Salomon-Berufskolleg für Ernährung,Erziehung u. Gesundheit der Stadt Bochum,Berufliche Schulen und Berufl. Gymnasium,Öffentlich,Akademiestr. 46-48,44789.0,Bochum,https://www.alice-salomon-berufskolleg.de/,5911000.0,Krfr. Stadt Bochum,Hauptsitz,1085,
2024/25,5911000.0,Krfr. Stadt Bochum,30,Berufskolleg,179693,"Bochum, BK Louis-Baare-Berufskolleg",Louis-Baare-Berufskolleg d. Stadt Bochum,Kaufmännische Schule 1,"mit Wirtschaftsgymnasium, Europaschule",Öffentlich,Bußmanns Weg 8,44866.0,Bochum,http://www.louis-baare-berufskolleg.de,5911000.0,Krfr. Stadt Bochum,Hauptsitz,1910,
2024/25,5911000.0,Krfr. Stadt Bochum,30,Berufskolleg,179700,"Bochum, BK Ostring",Berufskolleg der Stadt Bochum,- Technische Berufliche Schule I -,,Öffentlich,Ostring 25,44787.0,Bochum,http://www.tbs1.de,5911000.0,Krfr. Stadt Bochum,Hauptsitz,1950,
2024/25,5911000.0,Krfr. Stadt Bochum,30,Berufskolleg,180889,"Bochum, BK Klaus-Steilmann-Berufskolleg",Klaus-Steilmann-Berufskolleg,Kaufmännische Schule der Stadt Bochum,,Öffentlich,Westenfelder Str. 88,44867.0,Bochum,http://www.klaus-steilmann-berufskolleg.de,5911000.0,Krfr. Stadt Bochum,Hauptsitz,1585,
2024/25,5911000.0,Krfr. Stadt Bochum,30,Berufskolleg,192533,"Bochum, BK im Ev. Johanneswerk gGmbH",Berufskolleg im Ev. Johanneswerk gGmbH,"Staatl. genehmigte Ersatzschule, Sek. II",Heilerziehungspflege u. Heilerziehungsh.,Privat,Dannenbaumstr. 63,44803.0,Bochum,https://karriere.johanneswerk.de/berufskolleg/berufskolleg.html,5911000.0,Krfr. Stadt Bochum,Hauptsitz,175,
2024/25,5911000.0,Krfr. Stadt Bochum,30,Berufskolleg,198481,"Bochum, BK Wirtschaftskolleg Bochum",Wirtschaftskolleg Bochum,Priv. Berufskolleg Sekundarstufe II als,Ersatzschule d.Wirtschaftsk.Bochum gGmbH,Privat,Bessemerstr. 80,44793.0,Bochum,http://www.wiko-bochum.de,5911000.0,Krfr. Stadt Bochum,Hauptsitz,215,
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129150,"Dortmund, GG Steinhammerschule",Steinhammerschule,Städt. Gem. Grundschule Marten,- Primarstufe -,Öffentlich,Schulte-Heuthaus-Str. 28,44379.0,Dortmund,https://www.steinhammer-grundschule-do.de/,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,200,6
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129161,"Dortmund, GG Hohwart",Hohwartschule,Städt. Gem. Grundschule,- Primarstufe -,Öffentlich,Winkelriedweg 2,44141.0,Dortmund,http://www.hohwart-grundschule.de,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,310,6
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129173,"Dortmund, GG Brücherhofschule",Brücherhofschule,Städt. Gem. Grundschule Hörde,- Primarstufe -,Öffentlich,Ziegelhüttenstr. 11,44263.0,Dortmund,http://www.bruecherhof-grundschule.de,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,265,8
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129185,"Dortmund, GG Petrischule",Petrischule,Städt. Gem. Grundschule,- Primarstufe -,Öffentlich,Beurhausstr. 15-17,44137.0,Dortmund,http://www.petri-grundschule.de,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,250,8
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129197,"Dortmund, GG Schragmüller",Schragmüllerschule,Städt. Gem. Grundschule Oestrich,- Primarstufe -,Öffentlich,Castroper Str. 153,44357.0,Dortmund,http://www.xn--schragmller-grundschule-ipc.de,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,245,4
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129203,"Dortmund, GG Herderschule",Herderschule,Städt. Gem. Grundschule Eving,- Primarstufe -,Öffentlich,Gretelweg 15,44339.0,Dortmund,,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,320,4
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129215,"Dortmund, GG Funke",Funkeschule,Städt. Gem. Grundschule,- Primarstufe -,Öffentlich,Grundstr. 14,44149.0,Dortmund,http://www.funkeschule.de/,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,205,7
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129227,"Dortmund, GG Erich Kästner-Schule",Erich Kästner-Schule,Städt. Gem. Grundschule,- Primarstufe -,Öffentlich,Flughafenstr. 73,44309.0,Dortmund,https://kaestnergrundschule.de/,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,430,3
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129239,"Dortmund, GG Freiligrathschule",Freiligrathschule,Städt. Gem. Grundschule Bövinghausen,- Primarstufe -,Öffentlich,Uranusstr. 50,44388.0,Dortmund,http://www.freiligrath-grundschule.de/,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,225,7
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129264,"Dortmund, KG Josef",Josefschule,Städt. Kath. Grundschule Wickede,- Primarstufe -,Öffentlich,Dollersweg 14,44319.0,Dortmund,https://www.josefgrundschule.de,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,125,4
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129276,"Dortmund, GG Widey",Wideyschule,Städt. Gem. Grundschule,- Primarstufe -,Öffentlich,Egilmarstr. 40,44379.0,Dortmund,http://www.widey-gs.de,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,200,5
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129288,"Dortmund, KG Roncallischule",Roncallischule,Städt. Kath. Grundschule,,Öffentlich,Husener Eichwaldstr. 270,44319.0,Dortmund,http://www.roncalli-grundschule.de,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,190,4
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129306,"Dortmund, KG Marienborn",Marienbornschule,Städt. Kath. Grundschule,- Primarstufe -,Öffentlich,Evastr. 1,44388.0,Dortmund,https://www.marienborn-grundschule.de/,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,210,4
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129318,"Dortmund, KG Elisabeth-Grundschule",Elisabeth-Grundschule,Städt. Kath. Grundschule,- Primarstufe -,Öffentlich,Lothringer Str. 8,44339.0,Dortmund,http://www.elisabeth-grundschule.de,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,205,2
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129355,"Dortmund, KG Gutenbergschule",Gutenbergschule,Städt. Kath. Grundschule Dorstfeld,- Primarstufe -,Öffentlich,Arminiusstr. 10,44149.0,Dortmund,http://www.gutenberg-grundschule-dortmund.de,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,190,9
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129379,"Dortmund, GG Kreuz",Kreuzschule,Städt. Gem. Grundschule,- Primarstufe -,Öffentlich,Kreuzstr. 145,44137.0,Dortmund,http://www.kreuz-grundschule.de,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,310,3
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129392,"Dortmund, KG Brüder-Grimm-Schule",Brüder-Grimm-Schule,Städt. Kath. Grundschule,- Primarstufe -,Öffentlich,Leostr. 33,44225.0,Dortmund,https://brueder-grimm-grundschule.de/,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,210,4
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129409,"Dortmund, GG Peter-Vischer-Schule",Peter-Vischer-Schule,Städt. Gem. Grundschule,- Primarstufe -,Öffentlich,Schillingstr. 26a,44139.0,Dortmund,https://www.peter-vischer-grundschule.de/,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,305,2
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129410,"Dortmund, KG Overberg",Overberg-Grundschule,Städt. Kath. Grundschule Mengede,- Primarstufe -,Öffentlich,Am Hohen Teich 5,44359.0,Dortmund,http://www.overberg-gs.de/,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,200,3
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129446,"Dortmund, GG Libori",Liborischule,Städt. Gem. Grundschule Körne,- Primarstufe -,Öffentlich,Paderborner Str. 109,44143.0,Dortmund,http://www.libori-grundschule.de/,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,200,6
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129458,"Dortmund, KG Franziskusschule",Franziskusschule,Städt. Kath. Grundschule,- Primarstufe -,Öffentlich,Robert-Koch-Str. 50,44143.0,Dortmund,http://www.franziskus-grundschule.de/,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,210,3
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129460,"Dortmund, KG Winfriedschule",Winfriedschule,Städt. Kath. Grundschule,- Primarstufe -,Öffentlich,Ruhrallee 84-90,44139.0,Dortmund,http://winfried-grundschule.de/,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,210,5
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129495,"Dortmund, KG Urbanusschule",Urbanusschule,Städt. Kath. Grundschule,- Primarstufe -,Öffentlich,Roßbachstr. 21,44369.0,Dortmund,http://www.urbanus-grundschule.de/,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,205,4
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129501,"Dortmund, GG Bodelschwinghschule",Bodelschwinghschule,Städt. Gem. Grundschule,- Primarstufe -,Öffentlich,Auf dem Kellerkamp 11,44357.0,Dortmund,http://www.bodelschwingh-gs.de,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,275,4
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129513,"Dortmund, GG Reichshofschule",Reichshofschule,Städt. Gem. Grundschule Brackel,- Primarstufe -,Öffentlich,Am Westheck 73,44309.0,Dortmund,http://www.reichshof-grundschule.de,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,285,5
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129525,"Dortmund, GG Fine-Frau",Fine-Frau-Schule,Städt. Gem. Grundschule,- Primarstufe -,Öffentlich,Am Wasserfall 26,44149.0,Dortmund,http://www.fine-frau-gs.de,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,270,5
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129537,"Dortmund, GG Kautskyschule",Kautskyschule,Städt. Gem. Grundschule,- Primarstufe -,Öffentlich,Kautskystr. 23-25,44328.0,Dortmund,http://www.kautsky-grundschule.com,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,435,8
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129549,"Dortmund, GG Eichlinghofer",Eichlinghofer Schule,Städt. Gem. Grundschule,- Primarstufe -,Öffentlich,Stortsweg 52-54,44227.0,Dortmund,https://eichlinghofer-grundschule.de/,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,195,2
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129550,"Dortmund, GG Westholzschule",Westholzschule,Städt. Gem. Grundschule,- Primarstufe -,Öffentlich,Westholz 100,44328.0,Dortmund,http://westholz-grundschule.de,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,230,4
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129562,"Dortmund, GG Ostenbergschule",Ostenbergschule,Städtische Gemeinschaftsgrundschule,- Primarstufe -,Öffentlich,An der Margarethenkapelle 5,44227.0,Dortmund,https://ostenberg-grundschule.de/,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,305,2
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129574,"Dortmund, GG Albrecht-Brinkmann-Schule",Albrecht-Brinkmann-Schule,Städt. Gem. Grundschule,- Primarstufe -,Öffentlich,Münsterstr. 138-140,44145.0,Dortmund,http://www.albrecht-brinkmann-grundschule.de/,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,525,9
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129586,"Dortmund, GG Eichwaldschule",Eichwaldschule,Städt. Gem. Grundschule,- Primarstufe -,Öffentlich,Husener Eichwaldstr. 272,44319.0,Dortmund,http://www.eichwald-grundschule.de,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,205,2
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129598,"Dortmund, GG Gilden",Gilden-Europa-Grundschule,Gem. Grundschule der Stadt Dortmund,,Öffentlich,Friedrichsruher Str. 11,44369.0,Dortmund,http://www.gilden-europa-schule.de/,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,280,8
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129616,"Dortmund, GG Bach",Bachschule,Städt. Gem. Grundschule,- Primarstufe -,Öffentlich,Dollersweg 14,44319.0,Dortmund,https://bachgrundschule.de/,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,180,7
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129628,"Dortmund, GG Grafenschule",Grafenschule,Städt. Gem. Grundschule,- Primarstufe -,Öffentlich,Deusener Str. 230,44369.0,Dortmund,http://www.grafengrundschule.de,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,110,5
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129630,"Dortmund, GG Stiftschule",Stiftschule,Städt. Gem. Grundschule,- Primarstufe -,Öffentlich,Am Bruchheck 47,44263.0,Dortmund,http://stift-grundschule.de,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,235,8
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129641,"Dortmund, GG Libellen-Grundschule",Libellen-Grundschule,Gem. Grundschule der Stadt Dortmund,- Primarstufe -,Öffentlich,Burgholzstr. 148,44145.0,Dortmund,http://www.libellen-grundschule.de,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,395,9
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129653,"Dortmund, GG (Verb.) Harkortschule",Harkortschule,Städt. Gem. Grundschule,- Primarstufe -,Öffentlich,Behringstr. 59,44225.0,Dortmund,http://www.harkort-grundschule.de/,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,185,5
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129665,"Dortmund, GG Comenius",Comeniusschule,Städt. Gem. Grundschule,- Primarstufe -,Öffentlich,Akazienstr. 84-86,44143.0,Dortmund,https://www.comenius-grundschule.com/,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,305,5
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129677,"Dortmund, GG Westricher Schule",Westricher Schule,Städt. Gem. Grundschule,- Primarstufe -,Öffentlich,Sumbecks Holz 7-9,44379.0,Dortmund,http://www.westricher-grundschule.de,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,200,5
2024/25,5913000.0,Krfr. Stadt Dortmund,02,Grundschule,129689,"Dortmund, GG Hansa",Hansaschule,Städt. Gem. Grundschule,- Primarstufe -,Öffentlich,Welkenerstr. 24,44369.0,Dortmund,http://www.hansa-grundschule.de,5913000.0,Krfr. Stadt Dortmund,Hauptsitz,230,6
